Home Team,Away Team,Start Time,Player Type,Player Name,Strikeouts,Walks,Strikes,Single,Double,Triple,Home Runs
Seattle Mariners,Baltimore Orioles,Sun Apr 07 2024 19:49:43 GMT-0700 (Pacific Daylight Time),Pitcher,Hugo Dooley,9,1,10,,,,
Seattle Mariners,San Francisco Giants,Tue Apr 09 2024 00:35:11 GMT-0700 (Pacific Daylight Time),Hitter,Miss Michael D'Amore,,,,4,3,2,2
Seattle Mariners,San Francisco Giants,Tue Apr 09 2024 00:35:11 GMT-0700 (Pacific Daylight Time),Hitter,Christy Dietrich,,,,2,2,1,0
Seattle Mariners,San Francisco Giants,Tue Apr 09 2024 00:35:11 GMT-0700 (Pacific Daylight Time),Pitcher,Lester Bernhard,6,5,4,,,,
Seattle Mariners,San Francisco Giants,Tue Apr 09 2024 00:35:11 GMT-0700 (Pacific Daylight Time),Hitter,Maggie Kunze,,,,4,3,1,0
Seattle Mariners,San Francisco Giants,Tue Apr 09 2024 00:35:11 GMT-0700 (Pacific Daylight Time),Pitcher,Guadalupe Watsica,0,3,3,,,,
Boston Red Sox,San Francisco Giants,Sat Apr 06 2024 05:09:56 GMT-0700 (Pacific Daylight Time),Hitter,Ora Goodwin,,,,4,2,1,0
Boston Red Sox,San Francisco Giants,Sat Apr 06 2024 05:09:56 GMT-0700 (Pacific Daylight Time),Hitter,Lucille Sawayn,,,,3,0,0,0
Boston Red Sox,San Francisco Giants,Sat Apr 06 2024 05:09:56 GMT-0700 (Pacific Daylight Time),Pitcher,Tabitha Pacocha,0,2,7,,,,
Boston Red Sox,San Francisco Giants,Sat Apr 06 2024 05:09:56 GMT-0700 (Pacific Daylight Time),Pitcher,Kelly Kerluke,15,5,11,,,,
Boston Red Sox,San Francisco Giants,Sat Apr 06 2024 05:09:56 GMT-0700 (Pacific Daylight Time),Hitter,Woodrow Bashirian,,,,4,2,1,2
Boston Red Sox,Philadelphia Phillies,Mon Apr 08 2024 22:28:07 GMT-0700 (Pacific Daylight Time),Pitcher,Miss Sadie Hickle,14,5,10,,,,
Boston Red Sox,Philadelphia Phillies,Mon Apr 08 2024 22:28:07 GMT-0700 (Pacific Daylight Time),Hitter,Tom Larson,,,,0,0,0,0
Boston Red Sox,Philadelphia Phillies,Mon Apr 08 2024 22:28:07 GMT-0700 (Pacific Daylight Time),Hitter,Kenny Cruickshank MD,,,,0,2,1,2
Boston Red Sox,Philadelphia Phillies,Mon Apr 08 2024 22:28:07 GMT-0700 (Pacific Daylight Time),Pitcher,Tracey Orn,14,0,19,,,,
Boston Red Sox,Philadelphia Phillies,Mon Apr 08 2024 22:28:07 GMT-0700 (Pacific Daylight Time),Hitter,Herbert Marks,,,,4,2,2,0
Boston Red Sox,Cleveland Guardians,Sat Apr 06 2024 21:59:23 GMT-0700 (Pacific Daylight Time),Pitcher,Rene Rath,9,5,4,,,,
Boston Red Sox,Cleveland Guardians,Sat Apr 06 2024 21:59:23 GMT-0700 (Pacific Daylight Time),Hitter,Glenn Kub IV,,,,5,0,0,1
Boston Red Sox,Cleveland Guardians,Sat Apr 06 2024 21:59:23 GMT-0700 (Pacific Daylight Time),Hitter,Ms. Frances McClure,,,,5,2,1,1
Boston Red Sox,Cleveland Guardians,Sat Apr 06 2024 21:59:23 GMT-0700 (Pacific Daylight Time),Hitter,Gilberto Weber DVM,,,,4,0,0,0
Boston Red Sox,Cleveland Guardians,Sat Apr 06 2024 21:59:23 GMT-0700 (Pacific Daylight Time),Pitcher,Rodney Marquardt,11,2,15,,,,
Boston Red Sox,St. Louis Cardinals,Fri Apr 05 2024 20:19:26 GMT-0700 (Pacific Daylight Time),Hitter,Wm McCullough,,,,3,2,1,2
Boston Red Sox,St. Louis Cardinals,Fri Apr 05 2024 20:19:26 GMT-0700 (Pacific Daylight Time),Pitcher,Pete Bailey I,0,2,8,,,,
Boston Red Sox,St. Louis Cardinals,Fri Apr 05 2024 20:19:26 GMT-0700 (Pacific Daylight Time),Pitcher,Alfred Rowe,5,0,15,,,,
Boston Red Sox,St. Louis Cardinals,Fri Apr 05 2024 20:19:26 GMT-0700 (Pacific Daylight Time),Pitcher,Nettie Pacocha,14,0,20,,,,
Boston Red Sox,St. Louis Cardinals,Fri Apr 05 2024 20:19:26 GMT-0700 (Pacific Daylight Time),Pitcher,Jody O'Conner,13,0,16,,,,
Houston Astros,Toronto Blue Jays,Mon Apr 08 2024 17:35:06 GMT-0700 (Pacific Daylight Time),Hitter,Jimmie Skiles,,,,0,3,2,2
Houston Astros,Toronto Blue Jays,Mon Apr 08 2024 17:35:06 GMT-0700 (Pacific Daylight Time),Pitcher,Floyd Rutherford,13,1,9,,,,
Houston Astros,Toronto Blue Jays,Mon Apr 08 2024 17:35:06 GMT-0700 (Pacific Daylight Time),Hitter,Joey Keeling,,,,1,2,0,2
Houston Astros,Toronto Blue Jays,Mon Apr 08 2024 17:35:06 GMT-0700 (Pacific Daylight Time),Hitter,Ruth Bruen Jr.,,,,1,1,1,2
Houston Astros,Toronto Blue Jays,Mon Apr 08 2024 17:35:06 GMT-0700 (Pacific Daylight Time),Pitcher,Alexis Nikolaus I,3,2,12,,,,
Houston Astros,Baltimore Orioles,Fri Apr 05 2024 04:51:02 GMT-0700 (Pacific Daylight Time),Hitter,Charlene Thiel,,,,1,0,2,0
Houston Astros,Baltimore Orioles,Fri Apr 05 2024 04:51:02 GMT-0700 (Pacific Daylight Time),Hitter,Courtney Zieme MD,,,,3,1,2,1
Houston Astros,Baltimore Orioles,Fri Apr 05 2024 04:51:02 GMT-0700 (Pacific Daylight Time),Hitter,Sophie Schmeler,,,,2,0,2,2
Houston Astros,Baltimore Orioles,Fri Apr 05 2024 04:51:02 GMT-0700 (Pacific Daylight Time),Pitcher,Jessie Rau,15,2,0,,,,
Houston Astros,Baltimore Orioles,Fri Apr 05 2024 04:51:02 GMT-0700 (Pacific Daylight Time),Pitcher,Horace Kautzer MD,6,1,20,,,,
Houston Astros,Philadelphia Phillies,Sat Apr 06 2024 19:00:53 GMT-0700 (Pacific Daylight Time),Hitter,Jody Schuppe,,,,5,1,2,1
Houston Astros,Philadelphia Phillies,Sat Apr 06 2024 19:00:53 GMT-0700 (Pacific Daylight Time),Pitcher,Micheal Satterfield Jr.,4,1,6,,,,
Houston Astros,Philadelphia Phillies,Sat Apr 06 2024 19:00:53 GMT-0700 (Pacific Daylight Time),Pitcher,Dr. Priscilla Hilpert,8,4,9,,,,
Houston Astros,Philadelphia Phillies,Sat Apr 06 2024 19:00:53 GMT-0700 (Pacific Daylight Time),Pitcher,Willie Rodriguez,1,1,0,,,,
Houston Astros,Philadelphia Phillies,Sat Apr 06 2024 19:00:53 GMT-0700 (Pacific Daylight Time),Pitcher,Inez Terry,0,1,9,,,,
Houston Astros,Cleveland Guardians,Fri Apr 05 2024 12:46:18 GMT-0700 (Pacific Daylight Time),Pitcher,Ms. Dennis Baumbach,5,0,6,,,,
Houston Astros,Cleveland Guardians,Fri Apr 05 2024 12:46:18 GMT-0700 (Pacific Daylight Time),Hitter,Peter Gerhold II,,,,4,1,0,2
Houston Astros,Cleveland Guardians,Fri Apr 05 2024 12:46:18 GMT-0700 (Pacific Daylight Time),Hitter,Meghan Wiegand,,,,4,3,0,2
Houston Astros,Cleveland Guardians,Fri Apr 05 2024 12:46:18 GMT-0700 (Pacific Daylight Time),Pitcher,Megan Lowe,7,0,11,,,,
Houston Astros,Cleveland Guardians,Fri Apr 05 2024 12:46:18 GMT-0700 (Pacific Daylight Time),Hitter,Carolyn Sawayn,,,,5,0,2,1
Houston Astros,Colorado Rockies,Sun Apr 07 2024 08:07:53 GMT-0700 (Pacific Daylight Time),Pitcher,Ms. Darla Bartoletti,11,5,11,,,,
Houston Astros,Colorado Rockies,Sun Apr 07 2024 08:07:53 GMT-0700 (Pacific Daylight Time),Pitcher,Stacey Walsh,4,0,20,,,,
Houston Astros,Colorado Rockies,Sun Apr 07 2024 08:07:53 GMT-0700 (Pacific Daylight Time),Hitter,Mona Frami,,,,4,2,1,1
Houston Astros,Colorado Rockies,Sun Apr 07 2024 08:07:53 GMT-0700 (Pacific Daylight Time),Pitcher,Marsha Lockman,12,5,4,,,,
Houston Astros,Colorado Rockies,Sun Apr 07 2024 08:07:53 GMT-0700 (Pacific Daylight Time),Hitter,Antonia Waters,,,,3,0,2,1
Toronto Blue Jays,Baltimore Orioles,Sat Apr 06 2024 06:47:13 GMT-0700 (Pacific Daylight Time),Hitter,Kate Marquardt,,,,0,2,2,2
Toronto Blue Jays,Baltimore Orioles,Sat Apr 06 2024 06:47:13 GMT-0700 (Pacific Daylight Time),Hitter,Ryan O'Reilly,,,,5,1,1,0
Toronto Blue Jays,Baltimore Orioles,Sat Apr 06 2024 06:47:13 GMT-0700 (Pacific Daylight Time),Pitcher,Darnell Feil,8,4,3,,,,
Toronto Blue Jays,Baltimore Orioles,Sat Apr 06 2024 06:47:13 GMT-0700 (Pacific Daylight Time),Pitcher,Carolyn Wuckert,15,0,4,,,,
Toronto Blue Jays,Baltimore Orioles,Sat Apr 06 2024 06:47:13 GMT-0700 (Pacific Daylight Time),Hitter,Kirk Beatty,,,,4,0,1,1
Toronto Blue Jays,San Francisco Giants,Tue Apr 09 2024 00:25:03 GMT-0700 (Pacific Daylight Time),Hitter,Nancy Kling IV,,,,2,0,0,2
Toronto Blue Jays,San Francisco Giants,Tue Apr 09 2024 00:25:03 GMT-0700 (Pacific Daylight Time),Pitcher,Howard Barton,9,5,14,,,,
Toronto Blue Jays,San Francisco Giants,Tue Apr 09 2024 00:25:03 GMT-0700 (Pacific Daylight Time),Hitter,Ruby Gorczany,,,,5,3,0,2
Toronto Blue Jays,San Francisco Giants,Tue Apr 09 2024 00:25:03 GMT-0700 (Pacific Daylight Time),Pitcher,Wesley McGlynn,4,0,19,,,,
Toronto Blue Jays,San Francisco Giants,Tue Apr 09 2024 00:25:03 GMT-0700 (Pacific Daylight Time),Pitcher,Rodney King DDS,10,4,14,,,,
Toronto Blue Jays,St. Louis Cardinals,Sun Apr 07 2024 22:02:59 GMT-0700 (Pacific Daylight Time),Hitter,Preston Lind,,,,1,1,0,0
Toronto Blue Jays,St. Louis Cardinals,Sun Apr 07 2024 22:02:59 GMT-0700 (Pacific Daylight Time),Hitter,Herbert Hettinger,,,,1,0,1,2
Toronto Blue Jays,St. Louis Cardinals,Sun Apr 07 2024 22:02:59 GMT-0700 (Pacific Daylight Time),Hitter,Violet Hettinger,,,,5,0,2,2
Toronto Blue Jays,St. Louis Cardinals,Sun Apr 07 2024 22:02:59 GMT-0700 (Pacific Daylight Time),Hitter,Merle Batz,,,,2,0,2,1
Toronto Blue Jays,St. Louis Cardinals,Sun Apr 07 2024 22:02:59 GMT-0700 (Pacific Daylight Time),Hitter,Herman Koss,,,,0,3,1,1
Baltimore Orioles,Philadelphia Phillies,Tue Apr 09 2024 03:28:39 GMT-0700 (Pacific Daylight Time),Pitcher,Maggie Wunsch,6,3,17,,,,
Baltimore Orioles,Philadelphia Phillies,Tue Apr 09 2024 03:28:39 GMT-0700 (Pacific Daylight Time),Hitter,Michelle Harris PhD,,,,4,3,1,2
Baltimore Orioles,Philadelphia Phillies,Tue Apr 09 2024 03:28:39 GMT-0700 (Pacific Daylight Time),Hitter,Mrs. Marguerite Upton,,,,4,2,0,0
Baltimore Orioles,Philadelphia Phillies,Tue Apr 09 2024 03:28:39 GMT-0700 (Pacific Daylight Time),Pitcher,Roy Romaguera,14,0,1,,,,
Baltimore Orioles,Philadelphia Phillies,Tue Apr 09 2024 03:28:39 GMT-0700 (Pacific Daylight Time),Hitter,Dr. Sophia Schmeler,,,,3,0,0,1
Baltimore Orioles,Cleveland Guardians,Sat Apr 06 2024 13:48:05 GMT-0700 (Pacific Daylight Time),Pitcher,Alison Carter,1,3,16,,,,
Baltimore Orioles,Cleveland Guardians,Sat Apr 06 2024 13:48:05 GMT-0700 (Pacific Daylight Time),Hitter,Cecelia Hane,,,,0,1,0,0
Baltimore Orioles,Cleveland Guardians,Sat Apr 06 2024 13:48:05 GMT-0700 (Pacific Daylight Time),Hitter,Steve Block,,,,4,0,2,1
Baltimore Orioles,Cleveland Guardians,Sat Apr 06 2024 13:48:05 GMT-0700 (Pacific Daylight Time),Pitcher,Roberto Strosin,14,1,15,,,,
Baltimore Orioles,Cleveland Guardians,Sat Apr 06 2024 13:48:05 GMT-0700 (Pacific Daylight Time),Hitter,Marlon Wiegand,,,,1,2,2,0
Baltimore Orioles,Milwaukee Brewers,Fri Apr 05 2024 11:33:03 GMT-0700 (Pacific Daylight Time),Pitcher,Mrs. Lyle Schinner,14,4,2,,,,
Baltimore Orioles,Milwaukee Brewers,Fri Apr 05 2024 11:33:03 GMT-0700 (Pacific Daylight Time),Pitcher,Saul Bins,11,1,15,,,,
Baltimore Orioles,Milwaukee Brewers,Fri Apr 05 2024 11:33:03 GMT-0700 (Pacific Daylight Time),Hitter,Greg Boehm,,,,3,2,0,1
Baltimore Orioles,Milwaukee Brewers,Fri Apr 05 2024 11:33:03 GMT-0700 (Pacific Daylight Time),Hitter,Jaime Kerluke,,,,3,3,0,2
Baltimore Orioles,Milwaukee Brewers,Fri Apr 05 2024 11:33:03 GMT-0700 (Pacific Daylight Time),Hitter,Marco McGlynn,,,,2,1,1,2
Baltimore Orioles,St. Louis Cardinals,Tue Apr 09 2024 06:19:00 GMT-0700 (Pacific Daylight Time),Hitter,Geneva Streich,,,,3,2,2,1
Baltimore Orioles,St. Louis Cardinals,Tue Apr 09 2024 06:19:00 GMT-0700 (Pacific Daylight Time),Pitcher,Margarita Balistreri,6,4,6,,,,
Baltimore Orioles,St. Louis Cardinals,Tue Apr 09 2024 06:19:00 GMT-0700 (Pacific Daylight Time),Hitter,Pam Boyle,,,,5,0,0,0
Baltimore Orioles,St. Louis Cardinals,Tue Apr 09 2024 06:19:00 GMT-0700 (Pacific Daylight Time),Pitcher,Gladys Bashirian IV,15,0,1,,,,
Baltimore Orioles,St. Louis Cardinals,Tue Apr 09 2024 06:19:00 GMT-0700 (Pacific Daylight Time),Hitter,Ramiro Stokes,,,,1,2,0,2
Kansas City Royals,San Francisco Giants,Fri Apr 05 2024 13:23:21 GMT-0700 (Pacific Daylight Time),Hitter,Bernadette Fisher,,,,5,2,0,2
Kansas City Royals,San Francisco Giants,Fri Apr 05 2024 13:23:21 GMT-0700 (Pacific Daylight Time),Hitter,Jeremiah Hermann,,,,4,3,2,0
Kansas City Royals,San Francisco Giants,Fri Apr 05 2024 13:23:21 GMT-0700 (Pacific Daylight Time),Pitcher,Calvin Cruickshank,5,1,14,,,,
Kansas City Royals,San Francisco Giants,Fri Apr 05 2024 13:23:21 GMT-0700 (Pacific Daylight Time),Pitcher,Garrett Dooley,14,4,1,,,,
Kansas City Royals,San Francisco Giants,Fri Apr 05 2024 13:23:21 GMT-0700 (Pacific Daylight Time),Hitter,Jessie Balistreri,,,,2,0,0,0
Kansas City Royals,Colorado Rockies,Tue Apr 09 2024 04:10:33 GMT-0700 (Pacific Daylight Time),Hitter,Meredith Keebler,,,,0,2,2,1
Kansas City Royals,Colorado Rockies,Tue Apr 09 2024 04:10:33 GMT-0700 (Pacific Daylight Time),Hitter,Michele Lakin,,,,3,0,1,1
Kansas City Royals,Colorado Rockies,Tue Apr 09 2024 04:10:33 GMT-0700 (Pacific Daylight Time),Hitter,Wendell Koss,,,,0,3,1,1
Kansas City Royals,Colorado Rockies,Tue Apr 09 2024 04:10:33 GMT-0700 (Pacific Daylight Time),Pitcher,Raymond Predovic II,3,3,7,,,,
Kansas City Royals,Colorado Rockies,Tue Apr 09 2024 04:10:33 GMT-0700 (Pacific Daylight Time),Pitcher,Chris Sauer,10,3,18,,,,
Kansas City Royals,St. Louis Cardinals,Fri Apr 05 2024 23:15:07 GMT-0700 (Pacific Daylight Time),Hitter,Jasmine Stanton,,,,3,3,2,2
Kansas City Royals,St. Louis Cardinals,Fri Apr 05 2024 23:15:07 GMT-0700 (Pacific Daylight Time),Hitter,Tony Murphy,,,,3,3,0,0
Kansas City Royals,St. Louis Cardinals,Fri Apr 05 2024 23:15:07 GMT-0700 (Pacific Daylight Time),Hitter,Deborah Dietrich,,,,5,3,2,0
Kansas City Royals,St. Louis Cardinals,Fri Apr 05 2024 23:15:07 GMT-0700 (Pacific Daylight Time),Pitcher,Ernest Leuschke,1,2,8,,,,
Kansas City Royals,St. Louis Cardinals,Fri Apr 05 2024 23:15:07 GMT-0700 (Pacific Daylight Time),Hitter,Homer Fritsch,,,,1,3,1,1
Kansas City Royals,Oakland Athletics,Sun Apr 07 2024 05:54:52 GMT-0700 (Pacific Daylight Time),Hitter,Toni Vandervort,,,,1,2,0,2
Kansas City Royals,Oakland Athletics,Sun Apr 07 2024 05:54:52 GMT-0700 (Pacific Daylight Time),Pitcher,Dr. Toni Gibson,15,4,15,,,,
Kansas City Royals,Oakland Athletics,Sun Apr 07 2024 05:54:52 GMT-0700 (Pacific Daylight Time),Hitter,Wesley Koch,,,,4,1,1,1
Kansas City Royals,Oakland Athletics,Sun Apr 07 2024 05:54:52 GMT-0700 (Pacific Daylight Time),Hitter,Rosie Hoppe,,,,2,1,1,0
Kansas City Royals,Oakland Athletics,Sun Apr 07 2024 05:54:52 GMT-0700 (Pacific Daylight Time),Pitcher,Lorene Botsford,2,3,17,,,,
Philadelphia Phillies,Colorado Rockies,Sat Apr 06 2024 07:10:50 GMT-0700 (Pacific Daylight Time),Pitcher,Miss Anita Nicolas,15,4,18,,,,
Philadelphia Phillies,Colorado Rockies,Sat Apr 06 2024 07:10:50 GMT-0700 (Pacific Daylight Time),Hitter,Victoria Frami,,,,2,2,0,0
Philadelphia Phillies,Colorado Rockies,Sat Apr 06 2024 07:10:50 GMT-0700 (Pacific Daylight Time),Pitcher,Miss Tiffany Koss,10,4,13,,,,
Philadelphia Phillies,Colorado Rockies,Sat Apr 06 2024 07:10:50 GMT-0700 (Pacific Daylight Time),Hitter,Ralph Goyette,,,,2,0,0,1
Philadelphia Phillies,Colorado Rockies,Sat Apr 06 2024 07:10:50 GMT-0700 (Pacific Daylight Time),Hitter,Carlos Cole,,,,3,1,0,1
Philadelphia Phillies,Milwaukee Brewers,Tue Apr 09 2024 04:34:19 GMT-0700 (Pacific Daylight Time),Pitcher,Elbert Ferry,3,1,3,,,,
Philadelphia Phillies,Milwaukee Brewers,Tue Apr 09 2024 04:34:19 GMT-0700 (Pacific Daylight Time),Hitter,Kelly Osinski,,,,2,2,0,1
Philadelphia Phillies,Milwaukee Brewers,Tue Apr 09 2024 04:34:19 GMT-0700 (Pacific Daylight Time),Pitcher,Harvey MacGyver,11,3,9,,,,
Philadelphia Phillies,Milwaukee Brewers,Tue Apr 09 2024 04:34:19 GMT-0700 (Pacific Daylight Time),Pitcher,Ms. Laverne Kunze,12,1,18,,,,
Philadelphia Phillies,Milwaukee Brewers,Tue Apr 09 2024 04:34:19 GMT-0700 (Pacific Daylight Time),Pitcher,Owen Rowe,12,4,16,,,,
Philadelphia Phillies,Los Angeles Angels,Fri Apr 05 2024 19:57:35 GMT-0700 (Pacific Daylight Time),Pitcher,Loren Haag,12,5,15,,,,
Philadelphia Phillies,Los Angeles Angels,Fri Apr 05 2024 19:57:35 GMT-0700 (Pacific Daylight Time),Pitcher,Albert Bayer I,6,2,18,,,,
Philadelphia Phillies,Los Angeles Angels,Fri Apr 05 2024 19:57:35 GMT-0700 (Pacific Daylight Time),Pitcher,Clay Ryan,4,4,9,,,,
Philadelphia Phillies,Los Angeles Angels,Fri Apr 05 2024 19:57:35 GMT-0700 (Pacific Daylight Time),Pitcher,Sheldon Boyer III,7,2,2,,,,
Philadelphia Phillies,Los Angeles Angels,Fri Apr 05 2024 19:57:35 GMT-0700 (Pacific Daylight Time),Pitcher,Charles Sauer I,6,5,7,,,,
Philadelphia Phillies,Minnesota Twins,Mon Apr 08 2024 21:00:05 GMT-0700 (Pacific Daylight Time),Pitcher,Freddie Kuhn,0,4,2,,,,
Philadelphia Phillies,Minnesota Twins,Mon Apr 08 2024 21:00:05 GMT-0700 (Pacific Daylight Time),Pitcher,Gerardo Kertzmann,0,3,18,,,,
Philadelphia Phillies,Minnesota Twins,Mon Apr 08 2024 21:00:05 GMT-0700 (Pacific Daylight Time),Hitter,Deborah Aufderhar,,,,2,1,0,0
Philadelphia Phillies,Minnesota Twins,Mon Apr 08 2024 21:00:05 GMT-0700 (Pacific Daylight Time),Hitter,Mr. Alison Baumbach,,,,2,1,1,1
Philadelphia Phillies,Minnesota Twins,Mon Apr 08 2024 21:00:05 GMT-0700 (Pacific Daylight Time),Pitcher,Emanuel Haag,10,5,5,,,,
Cleveland Guardians,Colorado Rockies,Mon Apr 08 2024 18:33:49 GMT-0700 (Pacific Daylight Time),Pitcher,Wendy Hilll,4,3,3,,,,
Cleveland Guardians,Colorado Rockies,Mon Apr 08 2024 18:33:49 GMT-0700 (Pacific Daylight Time),Pitcher,Ramon Haag,4,2,4,,,,
Cleveland Guardians,Colorado Rockies,Mon Apr 08 2024 18:33:49 GMT-0700 (Pacific Daylight Time),Pitcher,Cameron Volkman,15,4,13,,,,
Cleveland Guardians,Colorado Rockies,Mon Apr 08 2024 18:33:49 GMT-0700 (Pacific Daylight Time),Pitcher,Casey Kohler,10,2,7,,,,
Cleveland Guardians,Colorado Rockies,Mon Apr 08 2024 18:33:49 GMT-0700 (Pacific Daylight Time),Hitter,Charles Conn,,,,4,1,0,0
Cleveland Guardians,Milwaukee Brewers,Sat Apr 06 2024 01:46:48 GMT-0700 (Pacific Daylight Time),Pitcher,Mr. Cecelia Doyle,2,2,14,,,,
Cleveland Guardians,Milwaukee Brewers,Sat Apr 06 2024 01:46:48 GMT-0700 (Pacific Daylight Time),Hitter,Erick Kling,,,,0,2,1,0
Cleveland Guardians,Milwaukee Brewers,Sat Apr 06 2024 01:46:48 GMT-0700 (Pacific Daylight Time),Pitcher,Lauren Runolfsdottir,2,0,14,,,,
Cleveland Guardians,Milwaukee Brewers,Sat Apr 06 2024 01:46:48 GMT-0700 (Pacific Daylight Time),Hitter,Alfredo Cormier,,,,3,0,1,1
Cleveland Guardians,Milwaukee Brewers,Sat Apr 06 2024 01:46:48 GMT-0700 (Pacific Daylight Time),Hitter,Dr. Pete Kris,,,,3,1,0,0
Cleveland Guardians,St. Louis Cardinals,Mon Apr 08 2024 12:44:03 GMT-0700 (Pacific Daylight Time),Pitcher,Miss Louis Gottlieb,9,0,9,,,,
Cleveland Guardians,St. Louis Cardinals,Mon Apr 08 2024 12:44:03 GMT-0700 (Pacific Daylight Time),Hitter,Evan Cartwright,,,,5,3,0,2
Cleveland Guardians,St. Louis Cardinals,Mon Apr 08 2024 12:44:03 GMT-0700 (Pacific Daylight Time),Hitter,Mrs. Jake Abbott,,,,0,3,0,2
Cleveland Guardians,St. Louis Cardinals,Mon Apr 08 2024 12:44:03 GMT-0700 (Pacific Daylight Time),Hitter,Ms. Stella Schultz,,,,2,2,0,2
Cleveland Guardians,St. Louis Cardinals,Mon Apr 08 2024 12:44:03 GMT-0700 (Pacific Daylight Time),Hitter,Christian Hyatt,,,,5,2,0,0
Colorado Rockies,Milwaukee Brewers,Sun Apr 07 2024 17:41:07 GMT-0700 (Pacific Daylight Time),Pitcher,Jerald Barrows,4,4,0,,,,
Colorado Rockies,Milwaukee Brewers,Sun Apr 07 2024 17:41:07 GMT-0700 (Pacific Daylight Time),Hitter,Loren Sawayn,,,,1,0,1,1
Colorado Rockies,Milwaukee Brewers,Sun Apr 07 2024 17:41:07 GMT-0700 (Pacific Daylight Time),Hitter,Mario Hodkiewicz,,,,2,2,0,0
Colorado Rockies,Milwaukee Brewers,Sun Apr 07 2024 17:41:07 GMT-0700 (Pacific Daylight Time),Pitcher,Tracey Huels,15,0,9,,,,
Colorado Rockies,Milwaukee Brewers,Sun Apr 07 2024 17:41:07 GMT-0700 (Pacific Daylight Time),Pitcher,Samantha Smitham,7,3,10,,,,
Colorado Rockies,Minnesota Twins,Sat Apr 06 2024 14:53:26 GMT-0700 (Pacific Daylight Time),Hitter,Miss Amber Reynolds,,,,2,3,2,1
Colorado Rockies,Minnesota Twins,Sat Apr 06 2024 14:53:26 GMT-0700 (Pacific Daylight Time),Pitcher,Meghan Kautzer,9,2,2,,,,
Colorado Rockies,Minnesota Twins,Sat Apr 06 2024 14:53:26 GMT-0700 (Pacific Daylight Time),Pitcher,Sheldon Zieme,12,2,15,,,,
Colorado Rockies,Minnesota Twins,Sat Apr 06 2024 14:53:26 GMT-0700 (Pacific Daylight Time),Hitter,Herbert Boyle,,,,3,0,0,2
Colorado Rockies,Minnesota Twins,Sat Apr 06 2024 14:53:26 GMT-0700 (Pacific Daylight Time),Hitter,Courtney McDermott,,,,1,2,0,1
Milwaukee Brewers,St. Louis Cardinals,Sat Apr 06 2024 01:52:08 GMT-0700 (Pacific Daylight Time),Hitter,Ernestine Keeling,,,,0,1,2,2
Milwaukee Brewers,St. Louis Cardinals,Sat Apr 06 2024 01:52:08 GMT-0700 (Pacific Daylight Time),Hitter,Ruby Ritchie,,,,0,0,1,1
Milwaukee Brewers,St. Louis Cardinals,Sat Apr 06 2024 01:52:08 GMT-0700 (Pacific Daylight Time),Hitter,Marguerite Quigley,,,,5,0,1,2
Milwaukee Brewers,St. Louis Cardinals,Sat Apr 06 2024 01:52:08 GMT-0700 (Pacific Daylight Time),Hitter,Alicia Denesik,,,,0,1,2,2
Milwaukee Brewers,St. Louis Cardinals,Sat Apr 06 2024 01:52:08 GMT-0700 (Pacific Daylight Time),Pitcher,Grace Borer,6,3,4,,,,
Milwaukee Brewers,Minnesota Twins,Mon Apr 08 2024 21:48:53 GMT-0700 (Pacific Daylight Time),Hitter,Lowell Mraz,,,,5,3,1,0
Milwaukee Brewers,Minnesota Twins,Mon Apr 08 2024 21:48:53 GMT-0700 (Pacific Daylight Time),Hitter,Cecilia Mertz,,,,4,1,1,0
Milwaukee Brewers,Minnesota Twins,Mon Apr 08 2024 21:48:53 GMT-0700 (Pacific Daylight Time),Pitcher,Rosemarie Block,15,5,9,,,,
Milwaukee Brewers,Minnesota Twins,Mon Apr 08 2024 21:48:53 GMT-0700 (Pacific Daylight Time),Pitcher,Loren Brown,11,2,2,,,,
Milwaukee Brewers,Minnesota Twins,Mon Apr 08 2024 21:48:53 GMT-0700 (Pacific Daylight Time),Pitcher,Jeff Olson,12,1,1,,,,
St. Louis Cardinals,Minnesota Twins,Sun Apr 07 2024 07:11:28 GMT-0700 (Pacific Daylight Time),Pitcher,Mr. Tamara Hodkiewicz,11,2,11,,,,
St. Louis Cardinals,Minnesota Twins,Sun Apr 07 2024 07:11:28 GMT-0700 (Pacific Daylight Time),Pitcher,Bertha Padberg,0,0,13,,,,
St. Louis Cardinals,Minnesota Twins,Sun Apr 07 2024 07:11:28 GMT-0700 (Pacific Daylight Time),Pitcher,Mr. Mack Conroy,12,0,14,,,,
St. Louis Cardinals,Minnesota Twins,Sun Apr 07 2024 07:11:28 GMT-0700 (Pacific Daylight Time),Hitter,Rolando Stark,,,,5,3,2,1
St. Louis Cardinals,Minnesota Twins,Sun Apr 07 2024 07:11:28 GMT-0700 (Pacific Daylight Time),Hitter,Melba Toy,,,,0,0,0,1
Oakland Athletics,Minnesota Twins,Mon Apr 08 2024 20:34:13 GMT-0700 (Pacific Daylight Time),Hitter,Tracy Brakus,,,,4,3,1,0
Oakland Athletics,Minnesota Twins,Mon Apr 08 2024 20:34:13 GMT-0700 (Pacific Daylight Time),Pitcher,Dr. Ruben Waelchi,14,3,9,,,,
Oakland Athletics,Minnesota Twins,Mon Apr 08 2024 20:34:13 GMT-0700 (Pacific Daylight Time),Pitcher,Dr. Rene Dooley,5,5,19,,,,
